repo,path,line,effect_kind,api 
letta,letta/services/memory_repo/git_operations.py,349,Delete,shutil.rmtree
letta,letta/services/memory_repo/git_operations.py,537,Delete,shutil.rmtree
letta,letta/services/memory_repo/git_operations.py,604,Delete,shutil.rmtree
letta,letta/services/memory_repo/git_operations.py,627,Delete,shutil.rmtree
letta,letta/services/memory_repo/git_operations.py,77,Exec,subprocess.run
letta,letta/services/memory_repo/git_operations.py,295,Overwrite,open
letta,letta/services/memory_repo/git_operations.py,156,Delete,shutil.rmtree
letta,letta/services/memory_repo/git_operations.py,143,Overwrite,open
letta,letta/services/memory_repo/git_operations.py,135,Overwrite,open
letta,letta/services/memory_repo/git_operations.py,472,Delete,os.remove
letta,letta/services/memory_repo/git_operations.py,483,Overwrite,open
letta,letta/services/memory_repo/storage/local.py,96,Delete,full_path.unlink
letta,letta/services/memory_repo/storage/local.py,69,Overwrite,open
letta,letta/services/memory_repo/storage/local.py,131,Delete,full_prefix.unlink
letta,letta/services/memory_repo/storage/local.py,134,Delete,shutil.rmtree
letta,letta/services/tool_executor/tool_execution_sandbox.py,171,Delete,os.remove
letta,letta/services/tool_executor/tool_execution_sandbox.py,210,Exec,subprocess.run
letta,letta/services/tool_executor/tool_execution_sandbox.py,276,Exec,compile
letta,letta/services/tool_executor/tool_execution_sandbox.py,286,Exec,exec
letta,letta/services/tool_sandbox/modal_sandbox_v2.py,166,Exec,exec
letta,letta/services/tool_sandbox/modal_sandbox_v2.py,166,Exec,compile
letta,sandbox/modal_executor.py,114,Exec,exec
letta,sandbox/modal_executor.py,110,Exec,exec
letta,sandbox/modal_executor.py,110,Exec,compile
letta,sandbox/node_server.py,17,Exec,subprocess.run
letta,sandbox/node_server.py,18,Exec,subprocess.Popen
letta,tests/integration_test_async_tool_sandbox.py,192,CredAccess,os.getenv
letta,tests/integration_test_async_tool_sandbox.py,451,CredAccess,os.getenv
letta,tests/integration_test_async_tool_sandbox.py,1273,CredAccess,os.getenv
letta,tests/integration_test_async_tool_sandbox.py,1334,CredAccess,os.getenv
letta,tests/integration_test_async_tool_sandbox.py,174,CredAccess,os.getenv
letta,tests/integration_test_clickhouse_llm_traces.py,38,CredAccess,os.getenv
letta,tests/integration_test_conversations_sdk.py,1952,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,383,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,419,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,966,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,989,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1018,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1042,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1069,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1092,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1108,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1120,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1139,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1158,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1168,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1178,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1300,SendExt,requests.patch
letta,tests/integration_test_conversations_sdk.py,1435,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1466,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1497,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1536,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1556,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1568,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1947,SendExt,send_message
letta,tests/integration_test_conversations_sdk.py,1083,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1345,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1376,SendExt,requests.post
letta,tests/integration_test_conversations_sdk.py,1406,SendExt,requests.post
letta,tests/integration_test_git_http_post_push_sync.py,13,Exec,subprocess.run
letta,tests/integration_test_git_http_post_push_sync.py,17,Exec,subprocess.run
letta,tests/integration_test_git_http_post_push_sync.py,32,Overwrite,target.write_text
letta,tests/integration_test_git_http_post_push_sync.py,46,Exec,subprocess.run
letta,tests/integration_test_modal.py,160,CredAccess,os.getenv
letta,tests/integration_test_modal.py,349,CredAccess,os.getenv
letta,tests/integration_test_modal.py,140,CredAccess,os.getenv
letta,tests/integration_test_modal_sandbox_v2.py,260,CredAccess,os.getenv
letta,tests/integration_test_modal_sandbox_v2.py,260,CredAccess,os.getenv
letta,tests/integration_test_modal_sandbox_v2.py,781,CredAccess,os.getenv
letta,tests/integration_test_modal_sandbox_v2.py,781,CredAccess,os.getenv
letta,tests/integration_test_sleeptime_agent.py,91,SendExt,requests.patch
letta,tests/integration_test_sleeptime_agent.py,206,SendExt,requests.patch
letta,tests/integration_test_tool_execution_sandbox.py,134,CredAccess,os.getenv
letta,tests/integration_test_tool_execution_sandbox.py,116,CredAccess,os.getenv
letta,tests/integration_test_usage_tracking.py,97,CredAccess,os.getenv
letta,tests/integration_test_usage_tracking.py,221,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,233,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,311,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,354,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,403,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,408,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,457,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_usage_tracking.py,465,SendExt,async_client.agents.messages.send_message
letta,tests/integration_test_voice_agent.py,100,Exec,subprocess.Popen
letta,tests/locust_test.py,24,SendExt,self.client.post
letta,tests/locust_test.py,30,SendExt,self.client.post
letta,tests/locust_test.py,47,SendExt,self.client.post
letta,tests/locust_test.py,61,SendExt,self.client.post
letta,tests/test_agent_serialization.py,662,SendExt,requests.post
letta,tests/test_agent_serialization.py,710,SendExt,requests.post
letta,tests/test_agent_serialization.py,742,SendExt,requests.post
letta,tests/test_cli.py,19,Delete,shutil.rmtree
letta,tests/test_cli.py,32,Delete,shutil.rmtree
letta,tests/test_client.py,124,CredAccess,os.environ.get
letta,tests/test_client.py,783,SendExt,httpx.post
letta,tests/test_client.py,818,SendExt,httpx.post
letta,tests/test_client.py,848,SendExt,httpx.post
letta,tests/test_client.py,873,SendExt,httpx.post
letta,tests/test_client.py,885,SendExt,httpx.post
letta,tests/test_client.py,900,SendExt,httpx.post
letta,tests/test_client.py,913,SendExt,httpx.post
letta,tests/test_client.py,932,SendExt,httpx.post
letta,tests/test_client.py,958,SendExt,httpx.post
letta,tests/test_google_embeddings.py,40,CredAccess,os.environ.get
letta,tests/test_internal_agents_count.py,31,SendExt,httpx.post
letta,tests/test_long_running_agents.py,64,CredAccess,os.getenv
letta,tests/test_sdk_client.py,1444,SendExt,client.post
letta,tests/test_sdk_client.py,448,SendExt,client.patch
letta,tests/test_server.py,72,CredAccess,os.getenv
letta,tests/test_sonnet_nonnative_reasoning_buffering.py,64,CredAccess,os.getenv
letta,tests/test_sonnet_nonnative_reasoning_buffering.py,68,CredAccess,os.getenv
letta,tests/test_sources.py,32,SendExt,client.post
letta,tests/test_sources.py,44,SendExt,client.post
letta,tests/test_sources.py,832,Overwrite,open
letta,tests/test_sources.py,867,Delete,os.unlink
letta,tests/test_sources.py,950,Delete,os.unlink
letta,tests/test_streaming_chunk_usage.py,125,CredAccess,os.environ.get
letta,tests/test_streaming_chunk_usage.py,134,CredAccess,os.environ.get
letta,tests/test_streaming_chunk_usage.py,150,CredAccess,os.environ.get
letta,tests/test_streaming_chunk_usage.py,162,CredAccess,os.environ.get
letta,tests/test_tool_schema_parsing.py,167,CredAccess,os.getenv
letta,tests/test_tool_schema_parsing.py,190,SendExt,requests.post
letta,tests/test_tool_schema_parsing.py,290,CredAccess,os.getenv
letta,tests/test_tool_schema_parsing.py,312,SendExt,requests.post
letta,tests/test_usage_parsing.py,35,CredAccess,os.environ.get
letta,tests/test_usage_parsing.py,39,CredAccess,os.environ.get
letta,tests/test_usage_parsing.py,43,CredAccess,os.environ.get
letta,tests/utils.py,66,Exec,os.system
letta,tests/utils.py,53,Delete,os.remove
letta,tests/mcp_tests/test_mcp.py,87,Overwrite,path.write_text
letta,tests/mcp_tests/test_mcp.py,60,Exec,subprocess.check_call
letta,tests/mcp_tests/test_mcp.py,62,Exec,subprocess.check_call
letta,tests/mcp_tests/test_mcp.py,301,CredAccess,os.getenv
letta,tests/mcp_tests/test_mcp.py,37,Delete,shutil.rmtree
letta,tests/mcp_tests/test_mcp.py,100,Delete,shutil.rmtree
letta,tests/sdk/search_test.py,392,SendExt,client.post
letta,tests/sdk/search_test.py,670,SendExt,client.post
letta,tests/sdk/search_test.py,693,SendExt,client.post
letta,tests/sdk/search_test.py,708,SendExt,client.post
letta,tests/sdk/search_test.py,183,SendExt,client.post
letta,tests/sdk/search_test.py,204,SendExt,client.post
letta,tests/sdk/search_test.py,265,SendExt,client.post
letta,tests/sdk/search_test.py,327,SendExt,client.post
letta,tests/sdk/search_test.py,452,SendExt,client.post
letta,tests/sdk/search_test.py,464,SendExt,client.post
letta,tests/sdk/search_test.py,476,SendExt,client.post
letta,tests/sdk/search_test.py,537,SendExt,client.post
letta,tests/test_tool_sandbox/restaurant_management_system/test.py,11,Overwrite,open
SuperAGI,cli2.py,20,Exec,subprocess.run
SuperAGI,main.py,294,SendExt,requests.post
SuperAGI,run_gui.py,23,Exec,subprocess.Popen
SuperAGI,run_gui.py,25,Exec,subprocess.Popen
SuperAGI,run_gui.py,16,Exec,subprocess.run
SuperAGI,ui.py,26,Exec,subprocess.Popen
SuperAGI,ui.py,28,Exec,subprocess.Popen
SuperAGI,ui.py,30,Exec,subprocess.Popen
SuperAGI,ui.py,18,Exec,subprocess.run
SuperAGI,superagi/tool_manager.py,50,Delete,os.remove
SuperAGI,superagi/tool_manager.py,73,Delete,os.remove
SuperAGI,superagi/tool_manager.py,27,Overwrite,open
SuperAGI,superagi/tool_manager.py,60,Overwrite,open
SuperAGI,superagi/tool_manager.py,97,Overwrite,open
SuperAGI,superagi/tool_manager.py,47,Overwrite,open
SuperAGI,superagi/tool_manager.py,70,Overwrite,open
SuperAGI,superagi/agent/output_handler.py,149,Exec,eval
SuperAGI,superagi/agent/output_handler.py,180,Exec,eval
SuperAGI,superagi/agent/queue_step_handler.py,79,Exec,eval
SuperAGI,superagi/agent/task_queue.py,43,Exec,eval
SuperAGI,superagi/agent/task_queue.py,33,Exec,eval
SuperAGI,superagi/config/config.py,29,Overwrite,open
SuperAGI,superagi/controllers/agent_template.py,251,Exec,eval
SuperAGI,superagi/controllers/agent_template.py,466,Exec,eval
SuperAGI,superagi/controllers/google_oauth.py,54,SendExt,requests.post
SuperAGI,superagi/controllers/knowledges.py,157,Exec,eval
SuperAGI,superagi/controllers/resources.py,74,Overwrite,open
SuperAGI,superagi/helper/github_helper.py,117,SendExt,requests.patch
SuperAGI,superagi/helper/github_helper.py,138,SendExt,requests.post
SuperAGI,superagi/helper/github_helper.py,167,SendExt,requests.post
SuperAGI,superagi/helper/github_helper.py,233,SendExt,requests.put
SuperAGI,superagi/helper/github_helper.py,265,SendExt,requests.post
SuperAGI,superagi/helper/github_helper.py,427,SendExt,requests.post
SuperAGI,superagi/helper/google_serp.py,60,SendExt,session.post
SuperAGI,superagi/helper/read_email.py,86,Overwrite,open
SuperAGI,superagi/helper/tool_helper.py,68,Delete,os.remove
SuperAGI,superagi/helper/tool_helper.py,37,Overwrite,open
SuperAGI,superagi/helper/tool_helper.py,293,Overwrite,open
SuperAGI,superagi/helper/tool_helper.py,65,Overwrite,open
SuperAGI,superagi/helper/twitter_helper.py,29,SendExt,requests.post
SuperAGI,superagi/helper/webhook_manager.py,28,SendExt,requests.post
SuperAGI,superagi/llms/hugging_face.py,109,SendExt,requests.post
SuperAGI,superagi/llms/hugging_face.py,94,SendExt,requests.post
SuperAGI,superagi/models/agent.py,116,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,110,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,123,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,133,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,136,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,161,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,171,Exec,eval
SuperAGI,superagi/models/agent_execution_config.py,174,Exec,eval
SuperAGI,superagi/models/agent_template.py,224,Exec,eval
SuperAGI,superagi/models/agent_template.py,226,Exec,eval
SuperAGI,superagi/resource_manager/file_manager.py,27,Overwrite,open
SuperAGI,superagi/resource_manager/file_manager.py,59,Overwrite,open
SuperAGI,superagi/resource_manager/file_manager.py,78,Overwrite,open
SuperAGI,superagi/resource_manager/resource_manager.py,60,Overwrite,open
SuperAGI,superagi/resource_manager/resource_manager.py,70,Delete,os.remove
SuperAGI,superagi/tools/apollo/apollo_search.py,127,SendExt,requests.post
SuperAGI,superagi/tools/email/send_email.py,85,SendExt,smtp.send_message
SuperAGI,superagi/tools/email/send_email_attachment.py,141,SendExt,smtp.send_message
SuperAGI,superagi/tools/file/append_file.py,70,Overwrite,open
SuperAGI,superagi/tools/file/delete_file.py,61,Delete,os.remove
SuperAGI,superagi/tools/file/read_file.py,99,Delete,os.remove
SuperAGI,superagi/tools/file/read_file.py,68,Overwrite,open
SuperAGI,superagi/tools/image_generation/stable_diffusion_image_gen.py,83,SendExt,requests.post
SuperAGI,superagi/tools/instagram_tool/instagram.py,185,SendExt,requests.post
SuperAGI,superagi/tools/instagram_tool/instagram.py,193,SendExt,requests.post
SuperAGI,tests/unit_tests/test_tool_manager.py,31,Delete,shutil.rmtree
SuperAGI,tests/unit_tests/test_tool_manager.py,75,Overwrite,open
SuperAGI,tests/unit_tests/controllers/test_agent.py,53,SendExt,client.post
SuperAGI,tests/unit_tests/controllers/test_agent.py,68,SendExt,client.post
SuperAGI,tests/unit_tests/controllers/test_agent.py,82,SendExt,client.put
SuperAGI,tests/unit_tests/controllers/test_agent.py,102,SendExt,client.put
SuperAGI,tests/unit_tests/controllers/test_agent.py,211,SendExt,client.post
SuperAGI,tests/unit_tests/controllers/test_agent.py,228,SendExt,client.post
SuperAGI,tests/unit_tests/controllers/test_agent_execution.py,32,SendExt,client.post
SuperAGI,tests/unit_tests/controllers/test_agent_execution.py,45,SendExt,client.post
SuperAGI,tests/unit_tests/controllers/test_agent_template.py,51,SendExt,client.put
SuperAGI,tests/unit_tests/controllers/test_agent_template.py,79,SendExt,client.put
SuperAGI,tests/unit_tests/controllers/test_agent_template.py,119,SendExt,client.put
SuperAGI,tests/unit_tests/controllers/test_models_controller.py,22,SendExt,client.post
